arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
eCUSUM,0.014999999999999999,0.059999999999999998,2000,0.2525,0.23394670491371472,0.27200223349050545,330.73465346534653,12.39126223753996
eCUSUM,0.014999999999999999,0.080000000000000002,2000,0.2525,0.23394670491371472,0.27200223349050545,207.26732673267327,7.6037899400477711
eCUSUM,0.014999999999999999,0.10000000000000001,2000,0.2525,0.23394670491371472,0.27200223349050545,142.05148514851484,3.9282011510928592
eCUSUM,0.014999999999999999,0.12,2000,0.2525,0.23394670491371472,0.27200223349050545,109.05148514851486,2.8221807336295512
eCUSUM,0.014999999999999999,0.14000000000000001,2000,0.2525,0.23394670491371472,0.27200223349050545,88.712871287128706,2.1112749881591557
eCUSUM,0.014999999999999999,0.16,2000,0.2525,0.23394670491371472,0.27200223349050545,74.055445544554459,1.6422569624428753
eCUSUM,0.014999999999999999,0.17999999999999999,2000,0.2525,0.23394670491371472,0.27200223349050545,62.928712871287132,1.2439260268409824
eCUSUM,0.014999999999999999,0.20000000000000001,2000,0.2525,0.23394670491371472,0.27200223349050545,54.988118811881186,1.0600477905984229
eCUSUM,0.01,0.02,2000,0.32100000000000001,0.30089919242157831,0.34178711050511018,948.35046728971963,26.397188777511634
eCUSUM,0.01,0.040000000000000001,2000,0.40949999999999998,0.3881423334148526,0.43120465214305403,685.58241758241763,19.30741402994223
eCUSUM,0.01,0.059999999999999998,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,401.30035756853397,11.526018207613458
eCUSUM,0.01,0.080000000000000002,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,241.85697258641238,6.3669491657293404
eCUSUM,0.01,0.10000000000000001,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,165.41001191895114,3.7846356011097506
eCUSUM,0.01,0.12,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,124.10965435041716,2.4812507967812918
eCUSUM,0.01,0.14000000000000001,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,100.80572109654351,1.81967815257871
eCUSUM,0.01,0.16,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,83.840286054827175,1.4064395660307518
eCUSUM,0.01,0.17999999999999999,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,71.313468414779493,1.1169860540101677
eCUSUM,0.01,0.20000000000000001,2000,0.41949999999999998,0.39804731672824856,0.44126132788403305,62.541120381406436,0.93489591343495082
