arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
CUSUM,0.070000000000000007,0.16,2000,0.97250000000000003,0.964376888484893,0.97881150183432297,148.3969151670951,1.8491551033164022
CUSUM,0.070000000000000007,0.17999999999999999,2000,0.97250000000000003,0.964376888484893,0.97881150183432297,116.78303341902314,1.2789145408251523
CUSUM,0.070000000000000007,0.20000000000000001,2000,0.96950000000000003,0.96101728809307263,0.97618260450983085,95.18205260443527,0.95082200843251108
CUSUM,0.050000000000000003,0.02,2000,0.057000000000000002,0.047662768878229574,0.068035735012960508,1244.359649122807,68.271350091640429
CUSUM,0.050000000000000003,0.040000000000000001,2000,0.19850000000000001,0.18160423854818175,0.21655174096241375,1234.9042821158689,34.755650014136329
CUSUM,0.050000000000000003,0.059999999999999998,2000,0.52500000000000002,0.50308735422952267,0.54681679340641476,1161.6495238095238,21.295644578809888
CUSUM,0.050000000000000003,0.080000000000000002,2000,0.86099999999999999,0.84514518759378909,0.87547070426914619,903.19802555168405,15.298437745954606
CUSUM,0.050000000000000003,0.10000000000000001,2000,0.96999999999999997,0.96157583026856042,0.97662214528706159,538.80515463917527,9.5507466012347066
CUSUM,0.050000000000000003,0.12,2000,0.97199999999999998,0.96381551731434112,0.97837479005215588,321.41100823045269,5.2835394243012086
CUSUM,0.050000000000000003,0.14000000000000001,2000,0.97750000000000004,0.97002709533040388,0.98314212451599958,213.17953964194373,2.9909090560338845
CUSUM,0.050000000000000003,0.16,2000,0.98350000000000004,0.97691903888628184,0.9882271763927466,156.11337061514996,1.9605078463102104
CUSUM,0.050000000000000003,0.17999999999999999,2000,0.98099999999999998,0.97402958543373597,0.98612621508169851,121.8414882772681,1.2870795248675664
CUSUM,0.050000000000000003,0.20000000000000001,2000,0.98250000000000004,0.97575980233317217,0.98739024704041878,99.56743002544529,0.95844852525047575
CUSUM,0.035000000000000003,0.02,2000,0.0395,0.031808907871607048,0.048956692674426899,1269.3291139240507,80.115162506390803
CUSUM,0.035000000000000003,0.040000000000000001,2000,0.16300000000000001,0.14746080314735577,0.17983128672020865,1265.3343558282209,38.514005032490836
CUSUM,0.035000000000000003,0.059999999999999998,2000,0.47299999999999998,0.45119159165941619,0.49491192889377128,1187.6437632135307,22.633721441166095
CUSUM,0.035000000000000003,0.080000000000000002,2000,0.83999999999999997,0.823283460144139,0.85541294770460885,939.47202380952376,15.620979036872429
CUSUM,0.035000000000000003,0.10000000000000001,2000,0.97599999999999998,0.96832452769154154,0.98185044329670546,574.85092213114751,9.9978956632518781
CUSUM,0.035000000000000003,0.12,2000,0.97850000000000004,0.97116616626091556,0.98399921949092539,339.81859989780276,5.5572755685604012
CUSUM,0.035000000000000003,0.14000000000000001,2000,0.98250000000000004,0.97575980233317217,0.98739024704041878,222.26768447837151,3.0696610943720044
